user_id,date,amount,category,type,merchant,location,payment_method
1047,4/7/2025,385.99,salary,Credit,"Ward, Moore and Romero",Brianmouth,Credit Card
1047,5/14/2025,2219.24,entertainment,Debit,Torres PLC,Brandimouth,Credit Card
1047,6/16/2025,766.42,groceries,Debit,Gonzalez-Williams,Juliamouth,ACH
1047,4/5/2025,2261.25,groceries,Debit,"Higgins, Ingram and Larsen",Greeneborough,Credit Card
1047,5/24/2025,2373.96,utilities,Debit,Henry PLC,Andrewsmouth,ACH
1047,4/11/2025,-193.24,groceries,Debit,Davis LLC,New Dustinton,Debit Card
1047,4/18/2025,1248.92,travel,Debit,"Clark, Walters and Short",Angelamouth,Credit Card
1047,4/8/2025,-450.59,rent,Debit,Matthews Inc,New James,Debit Card
1047,3/31/2025,-365.75,utilities,Debit,"Brown, Porter and Chandler",Gomezland,ACH
1047,6/10/2025,976.15,entertainment,Debit,Hernandez-Bowman,Heatherview,ACH
1047,6/3/2025,2991.44,salary,Credit,"Woodward, Williams and Martin",Masonville,ACH
1047,6/12/2025,1688.8,salary,Credit,"Dennis, Scott and Lambert",New Kevinfort,ACH
1047,5/13/2025,1450.43,entertainment,Debit,Richardson LLC,Clarkbury,Debit Card
1047,5/27/2025,1267.98,entertainment,Debit,Kelly and Sons,West Danielfort,ACH
1047,4/20/2025,2614.92,groceries,Debit,Scott-Holden,Susanside,Debit Card
1047,4/26/2025,1917.14,groceries,Debit,Johnson-Johnson,Robinsonmouth,Credit Card
1048,5/3/2025,-158.52,groceries,Debit,"Rodriguez, Robertson and Martinez",Ellistown,ACH
1048,3/27/2025,950.4,travel,Debit,"Baker, Decker and Juarez",New Robertville,Debit Card
1048,6/14/2025,78.27,rent,Debit,"Gonzalez, Ortiz and Romero",Christinestad,ACH
1048,6/15/2025,1694.3,rent,Debit,Harrison Ltd,Michaelhaven,ACH
1048,5/26/2025,365.21,travel,Debit,Walker-Smith,Maryside,ACH
1048,5/14/2025,1580.39,salary,Credit,"Tyler, Santos and Morris",Jillport,ACH
1048,6/2/2025,-311.79,salary,Credit,Schneider-Olsen,Lake Joel,Debit Card
1048,5/25/2025,1690.06,travel,Debit,"Woods, Walsh and Ward",Lisaland,Debit Card
1048,4/20/2025,2562.92,groceries,Debit,Turner Ltd,New Craigmouth,ACH
1048,6/7/2025,872.44,rent,Debit,Patterson Ltd,East Jeremy,ACH
1048,5/28/2025,2580.07,entertainment,Debit,"Gonzales, Andrews and Lyons",Schwartzside,Debit Card
1048,5/13/2025,-98.79,travel,Debit,Bates-Boyer,Coopershire,Credit Card
1048,5/23/2025,2699.6,travel,Debit,Deleon and Sons,North John,Credit Card
1048,5/21/2025,2686.7,salary,Credit,"Rodriguez, Jacobson and Norton",Port Julie,Debit Card
1048,6/11/2025,1255.91,salary,Credit,Grant-White,North Susanmouth,Credit Card
1048,3/30/2025,2219.95,salary,Credit,"Kelly, King and Ruiz",New Brandon,ACH
1048,4/21/2025,1089.4,travel,Debit,Hamilton-Ballard,Lake Jasmineview,Debit Card
1048,3/23/2025,1946.05,utilities,Debit,"Hunter, Holloway and Flores",Christopherstad,Credit Card
1048,4/24/2025,-197.7,entertainment,Debit,Garcia PLC,Stevenfort,ACH
1048,6/1/2025,1698.27,utilities,Debit,"Gonzalez, Thomas and Farmer",South Zoeborough,Debit Card
1049,4/22/2025,179.13,groceries,Debit,"Simmons, Ford and Martinez",Lake Anthony,Credit Card
1049,6/9/2025,2837.68,rent,Debit,"Garcia, Roberts and Moore",Grossmouth,Credit Card
1049,6/15/2025,337.53,entertainment,Debit,Jones PLC,Peckchester,ACH
1049,5/12/2025,2915.93,entertainment,Debit,Jackson PLC,Kelleychester,Debit Card
1049,4/13/2025,-210.73,travel,Debit,"Bell, Gray and Pham",East Lydiachester,Debit Card
1049,4/8/2025,2960.37,salary,Credit,"Tapia, Decker and Olsen",South Amandaville,ACH
1049,5/10/2025,1610.15,rent,Debit,Woodard and Sons,Ruizchester,Credit Card
1049,5/3/2025,914.12,salary,Credit,"Ward, Saunders and Burton",North Samantha,Credit Card
1049,4/5/2025,429.71,rent,Debit,Allen-Gonzalez,Burnsport,ACH
1049,6/2/2025,-419.89,rent,Debit,Nguyen-Bell,Smithchester,Credit Card
1049,6/17/2025,293.4,utilities,Debit,Williams-Vargas,Hayesland,ACH
1049,4/7/2025,970.89,salary,Credit,"Ryan, Holt and Mathis",West Christopher,ACH
1049,4/20/2025,771.88,travel,Debit,Lewis LLC,Deannaview,Credit Card
1049,5/7/2025,2236.84,travel,Debit,Valencia Inc,East Alexandra,Credit Card
1049,4/16/2025,522.14,travel,Debit,"Acevedo, Lopez and Peterson",Kimberlyfort,ACH
1049,6/13/2025,2328.43,entertainment,Debit,"Bennett, Bender and Garcia",Phelpsstad,Debit Card
1049,5/17/2025,1877.17,travel,Debit,Ingram Group,Port Hunter,ACH
1049,6/3/2025,1713.89,groceries,Debit,White-Snyder,New Michaelstad,Debit Card
1049,4/20/2025,356.22,travel,Debit,"Martinez, Williams and Bryant",Clementsberg,Debit Card
1049,5/18/2025,862.9,groceries,Debit,Marshall-Bruce,Coxchester,ACH
1050,5/21/2025,1694.71,rent,Debit,Carter-Foster,East Lisaview,Credit Card
1050,6/17/2025,1384.22,groceries,Debit,"Powers, Estrada and Ruiz",East Maryhaven,ACH
1050,6/13/2025,1459.29,salary,Credit,Wolfe and Sons,Port Nancy,Debit Card
1050,5/23/2025,522.07,groceries,Debit,Brown Group,Lake Jennifermouth,ACH
1050,6/6/2025,1407.1,travel,Debit,"Mcdowell, Good and Jones",Dannyton,Credit Card
1050,6/2/2025,1061.29,entertainment,Debit,"Baker, Fry and Vazquez",North Heather,Debit Card
1050,3/31/2025,2848.91,travel,Debit,"Reyes, Baird and Carter",Port Catherine,ACH
1050,5/17/2025,2053.61,rent,Debit,Wiley Inc,Parkerbury,Debit Card
1050,4/30/2025,2126.47,entertainment,Debit,Larson Inc,South Lindaport,Credit Card
1050,5/16/2025,-198.03,groceries,Debit,Kelley-Leach,West Robertberg,ACH
1050,3/22/2025,2075.7,rent,Debit,"Carpenter, Chambers and Gallegos",New Lisa,ACH
1050,4/15/2025,2754.71,travel,Debit,"Stone, Roberts and Jordan",Mcgeebury,Debit Card
1050,6/9/2025,1095.54,rent,Debit,Page LLC,Christophershire,Credit Card
1050,4/23/2025,945.61,utilities,Debit,Davis-Jackson,Joelland,Debit Card
1050,4/2/2025,543.14,salary,Credit,Schaefer LLC,East Angelaview,Debit Card
1050,6/1/2025,557.44,travel,Debit,Harrell-Barton,Michaelmouth,Debit Card
1050,5/30/2025,761.58,salary,Credit,Stevens and Sons,Karenside,Debit Card
1050,4/7/2025,-299.41,entertainment,Debit,Farmer Inc,Josephbury,Credit Card
1050,4/22/2025,1810.87,rent,Debit,Scott-Salazar,West Mikehaven,Credit Card
1050,5/13/2025,2405.07,salary,Credit,Simpson-Walker,South Seanport,Debit Card
1051,4/5/2025,1084.57,entertainment,Debit,Allen Group,Johnathanchester,Credit Card
1051,5/22/2025,2204.26,utilities,Debit,"Mcgrath, Scott and Rowland",West Pamelaport,Debit Card
1051,4/20/2025,533.75,rent,Debit,Allen-Bennett,Port Anna,Credit Card
1051,4/8/2025,904.68,utilities,Debit,Burnett Inc,Schmittmouth,ACH
1051,6/12/2025,-302.08,rent,Debit,Wright-Lopez,South Emilyport,ACH
1051,5/3/2025,2318.06,rent,Debit,Martinez-Hamilton,Carrollport,Debit Card
1051,3/30/2025,1115.3,utilities,Debit,Johnson-Knox,Lake William,Debit Card
1051,5/3/2025,74.57,groceries,Debit,"Evans, Thomas and Smith",Smithview,Debit Card
1051,4/21/2025,459.96,rent,Debit,Jones-Chavez,Tuckerchester,ACH
1051,6/7/2025,507.63,salary,Credit,Stephens-Barber,Hallland,Credit Card
1051,5/20/2025,2953.25,travel,Debit,Copeland-Washington,Tonytown,Debit Card
1051,5/21/2025,1491.25,groceries,Debit,Luna-Black,Port Scottshire,Credit Card
1051,3/27/2025,1194.63,travel,Debit,"Christensen, Walker and Bonilla",Katherineshire,ACH
1051,6/13/2025,-236.01,rent,Debit,Russo-Murphy,Davidmouth,Debit Card
1051,4/4/2025,2930.94,travel,Debit,"Gentry, Ray and Campbell",Port Susanshire,Debit Card
1051,3/27/2025,-30.08,travel,Debit,Everett Ltd,Nicholasfurt,Debit Card
1051,3/31/2025,-269.97,groceries,Debit,"Henderson, Jones and Howard",Cartertown,Credit Card
1051,4/14/2025,1917.63,groceries,Debit,Rowe PLC,Lake Robertside,ACH
1051,5/19/2025,2460.46,entertainment,Debit,Vaughn-Davis,Joshuaview,ACH
1051,4/24/2025,2596.71,salary,Credit,Fisher Group,Patricialand,Debit Card
1052,5/6/2025,2403.91,travel,Debit,"Velazquez, Townsend and Hancock",Jonesfurt,Credit Card
1052,5/25/2025,1742.5,entertainment,Debit,Roman-Scott,Lake Charleschester,Debit Card
1052,5/12/2025,437.83,salary,Credit,"Palmer, Mason and Higgins",Arellanoburgh,Credit Card
1052,5/27/2025,97.55,groceries,Debit,"Allen, Rios and Rivera",Brandonbury,Credit Card
1052,4/21/2025,911.53,entertainment,Debit,Martinez-Warner,Lake Carolinechester,Credit Card
1052,6/14/2025,2095.69,groceries,Debit,"Glass, Scott and Lewis",North Frank,ACH
1052,4/23/2025,1678.66,travel,Debit,Patterson LLC,Brianton,Credit Card
1052,5/12/2025,-458.11,travel,Debit,Rowe Inc,Jamesberg,Debit Card
1052,5/17/2025,871.71,utilities,Debit,Freeman-Perez,Deniseview,ACH
1052,3/25/2025,-308.8,entertainment,Debit,Rogers-Huff,South Miranda,ACH
1052,6/15/2025,2315.61,rent,Debit,"Fitzpatrick, Flores and Mendoza",Port Jessica,Debit Card
1052,5/14/2025,2131.24,salary,Credit,"Houston, Mcdonald and Dunlap",Port Desiree,Credit Card
1052,3/23/2025,-57.46,rent,Debit,"Young, Koch and Everett",North Jerryville,Debit Card
1052,3/30/2025,662.51,travel,Debit,Snyder and Sons,West Tonya,Credit Card
1052,5/3/2025,-208.04,groceries,Debit,Vance Group,Hugheschester,ACH
1052,4/30/2025,-46.4,salary,Credit,Newman Ltd,South Kimberlystad,Credit Card
1052,4/28/2025,2139.92,rent,Debit,Williams-Brooks,Connerstad,ACH
1052,3/31/2025,684.38,entertainment,Debit,Harris-Allen,Maureenville,Credit Card
1052,5/24/2025,-2.47,rent,Debit,Brooks-Larson,New Matthewfurt,ACH
1052,5/22/2025,2750.02,utilities,Debit,Adams and Sons,North Andrew,Debit Card
1053,5/2/2025,341.11,rent,Debit,"Elliott, Burns and Espinoza",Medinabury,Debit Card
1053,4/22/2025,2299.41,entertainment,Debit,Weaver Inc,New Scott,Credit Card
1053,5/13/2025,1452.3,salary,Credit,"Quinn, Valencia and Clark",Chadland,Credit Card
1053,4/20/2025,2494.46,travel,Debit,"Orozco, Arnold and Roberts",Greentown,ACH
1053,4/25/2025,134.42,travel,Debit,Shah-Jackson,East Rebecca,Debit Card
1053,5/31/2025,2272.43,groceries,Debit,"Peterson, Pena and Lucas",East Karenberg,ACH
1053,4/4/2025,1078.35,utilities,Debit,"Ali, Graves and Lopez",Lake Cassandra,Debit Card
1053,5/19/2025,2200.77,utilities,Debit,Anderson Inc,West Rachel,Debit Card
1053,4/24/2025,2422.32,salary,Credit,Gonzalez-Olson,North Paul,ACH
1053,4/8/2025,1135.3,travel,Debit,Delacruz-Barnett,West Kimberly,Debit Card
1053,6/18/2025,844.55,utilities,Debit,Montoya-Underwood,East Donald,Credit Card
1053,4/27/2025,1869.97,groceries,Debit,Johnson PLC,East Connie,Debit Card
1053,6/15/2025,750.56,travel,Debit,Dennis Inc,Jasonburgh,Credit Card
1053,5/3/2025,2203.58,groceries,Debit,Cline-Parker,Curtisview,Credit Card
1053,4/19/2025,2195,utilities,Debit,"Walsh, Stewart and Jimenez",Lisashire,Credit Card
1053,4/4/2025,1328.25,entertainment,Debit,Dean-Burton,Simpsonmouth,Credit Card
1053,5/24/2025,2529.09,utilities,Debit,"Banks, Rice and Erickson",Cruzville,ACH
1053,6/7/2025,1478.78,salary,Credit,Johnson Ltd,North Carlytown,Debit Card
1053,5/28/2025,1780.79,salary,Credit,Watson Ltd,Lake Stacy,Debit Card
1053,5/7/2025,987.28,salary,Credit,"Hall, Sanchez and Harvey",South Paul,ACH
1054,3/21/2025,1740.77,travel,Debit,"Schultz, Everett and Scott",Williamsburgh,ACH
1054,4/6/2025,1525.64,utilities,Debit,Tran-Ellison,Suzanneberg,Debit Card
1054,4/25/2025,1113.7,groceries,Debit,"Haas, Griffith and Watkins",South Curtis,Debit Card
1054,4/30/2025,92,entertainment,Debit,"Valdez, Ellison and Alexander",North Brettville,Credit Card
1054,3/26/2025,570.73,groceries,Debit,Scott PLC,West Sarah,Credit Card
1054,4/3/2025,532.44,groceries,Debit,Bennett-Jones,New Paulfort,Credit Card
1054,3/24/2025,900.09,rent,Debit,Diaz-Morrison,Lake Beverly,ACH
1054,4/30/2025,294.18,travel,Debit,"Garcia, Chavez and Clark",North Amandafurt,Debit Card
1054,6/12/2025,2742.6,travel,Debit,Evans LLC,Lake Allenburgh,ACH
1054,5/25/2025,-321.83,salary,Credit,"Meyer, Snow and Flores",Hannahview,Credit Card
1054,4/12/2025,2655.13,salary,Credit,Owen Ltd,Craigshire,Debit Card
1054,6/9/2025,459.18,travel,Debit,Adams PLC,Jillmouth,ACH
1054,5/15/2025,2508.93,entertainment,Debit,Moody-Cross,Aaronfurt,Credit Card
1054,4/21/2025,995.91,salary,Credit,Henry Ltd,West Brittanyhaven,Credit Card
1054,6/17/2025,1271.58,entertainment,Debit,Smith-Watts,Ronniehaven,ACH
1054,5/18/2025,1920.8,utilities,Debit,Lowe Ltd,Lake Rebecca,Credit Card
1054,4/12/2025,401.55,salary,Credit,Campbell and Sons,Carlatown,Credit Card
1054,4/3/2025,14.05,salary,Credit,Wright Ltd,Port Rachel,ACH
1054,4/3/2025,2363.95,groceries,Debit,Jackson-Lang,Ianside,ACH
1054,4/30/2025,1464.27,salary,Credit,Romero PLC,East Peter,Credit Card
1055,5/8/2025,1828.06,rent,Debit,Joseph-Miller,Beckerside,Debit Card
1055,5/1/2025,1982.28,rent,Debit,"Owens, Dodson and Perez",Port Matthew,Credit Card
1055,6/6/2025,438.91,travel,Debit,Thompson PLC,Franciscotown,Debit Card
1055,5/18/2025,2455.64,salary,Credit,Maldonado Group,South David,ACH
1055,5/13/2025,2887.49,groceries,Debit,"Lewis, King and Clark",Port Christopher,ACH
1055,5/13/2025,2589.96,salary,Credit,"Tucker, Dennis and Morgan",Taraland,ACH
1055,4/5/2025,1229.24,travel,Debit,Castro-Fox,Ramosport,Credit Card
1055,4/9/2025,1603.16,travel,Debit,Tucker Group,East John,ACH
1055,5/20/2025,835.59,groceries,Debit,Armstrong-Kennedy,Lake Brianhaven,Debit Card
1055,4/21/2025,907.53,salary,Credit,"Clark, Williamson and Harris",South Robert,ACH
1055,3/29/2025,885.29,rent,Debit,"Woodard, Smith and Larsen",Elizabethton,ACH
1055,3/29/2025,2166.21,rent,Debit,Hardy-Clark,Alexandershire,Debit Card
1055,4/15/2025,-152.85,entertainment,Debit,"Morales, Hawkins and Ross",Burkeland,Credit Card
1055,5/25/2025,-25.32,entertainment,Debit,Brennan PLC,New Courtney,Debit Card
1055,5/2/2025,182.73,entertainment,Debit,Taylor-Dawson,New Williamville,Debit Card
1055,6/12/2025,1955.11,utilities,Debit,"Parker, Jones and Craig",Michaelbury,Debit Card
1055,6/5/2025,80.21,rent,Debit,Lowe LLC,Leonardhaven,Credit Card
1055,6/3/2025,284.12,travel,Debit,Aguilar-Turner,East Stacyside,Credit Card
1055,5/1/2025,2665.33,rent,Debit,"Thompson, Berry and Collins",Port Jodi,Debit Card
1055,6/3/2025,368.21,travel,Debit,Jenkins-Holden,North Loriton,ACH
1056,6/14/2025,1661.56,utilities,Debit,Hicks-Williams,Carsonside,Debit Card
1056,6/15/2025,483.98,salary,Credit,Morris Inc,Port Kevinview,Debit Card
1056,3/24/2025,502.6,groceries,Debit,Leblanc Inc,Port Brittanytown,Credit Card
1056,5/30/2025,2337.08,groceries,Debit,Wilson LLC,Teresaland,Credit Card
1056,5/17/2025,909.29,groceries,Debit,Allen-Salas,Elizabethport,ACH
1056,6/8/2025,-304.6,rent,Debit,Whitaker Ltd,New Melissaburgh,ACH
1056,4/6/2025,578.47,entertainment,Debit,Howard-Smith,Gonzalezstad,Credit Card
1056,3/29/2025,1659.03,salary,Credit,Holland Ltd,Lake Kaylabury,Debit Card
1056,3/24/2025,-314.8,travel,Debit,Walker LLC,Grantburgh,ACH
1056,4/17/2025,1327.75,salary,Credit,Sawyer and Sons,Johnbury,Debit Card
1056,6/9/2025,1117.7,utilities,Debit,Mcdonald PLC,Johnton,ACH
1056,3/26/2025,1335.31,rent,Debit,Gross-Carroll,East Holly,Credit Card
1056,4/19/2025,1169.67,rent,Debit,Manning Ltd,Allenburgh,ACH
1056,3/21/2025,948.43,travel,Debit,"Castillo, Hall and Chase",Samuelmouth,ACH
1056,6/6/2025,796.05,entertainment,Debit,Reed-Wheeler,South Aaronchester,Credit Card
1056,5/22/2025,934.95,rent,Debit,Larson-Preston,Andersonville,Debit Card
1056,4/17/2025,2608.73,utilities,Debit,"Morgan, Walters and Soto",South Benjamin,Credit Card
1056,6/1/2025,-93.38,entertainment,Debit,Michael LLC,North Alicia,Debit Card
1056,4/16/2025,266.81,utilities,Debit,"Cobb, Stewart and Miller",East Richard,Debit Card
1056,4/17/2025,2721.86,entertainment,Debit,"King, Simpson and Gibson",Williamston,Debit Card
1057,3/28/2025,2411.9,rent,Debit,"Johnson, Obrien and Hampton",Cunninghamside,ACH
1057,4/16/2025,1356.31,rent,Debit,Estes LLC,Port Kyle,ACH
1057,5/19/2025,664.95,utilities,Debit,Martin Group,Jacquelineport,Credit Card
1057,5/2/2025,1773.61,utilities,Debit,Cochran-Jones,North Amanda,ACH
1057,3/30/2025,-54.91,salary,Credit,Perkins and Sons,Johnsonview,ACH
1057,5/26/2025,773.66,groceries,Debit,Rodriguez-Small,Nixonport,ACH
1057,5/1/2025,727.09,groceries,Debit,Colon Inc,North Antonioberg,ACH
1057,6/9/2025,1799.08,salary,Credit,"Thompson, Sanchez and Sanchez",Feliciastad,ACH
1057,4/14/2025,1618.76,rent,Debit,"Walters, Flynn and Torres",Beanborough,Credit Card
1057,5/1/2025,1068.77,salary,Credit,Lloyd-Young,Lake Christopherborough,Credit Card
1057,4/23/2025,333.64,groceries,Debit,"Holmes, Cordova and Brown",East Dawnville,Credit Card
1057,4/11/2025,285.85,utilities,Debit,Compton-Turner,Kimburgh,Debit Card
1057,5/14/2025,1324.46,rent,Debit,"Fuller, Flores and Jones",New Aliciamouth,ACH
1057,5/15/2025,100.41,travel,Debit,"Lewis, Boone and Young",Kathleenberg,Debit Card
1057,3/21/2025,745.27,salary,Credit,"Morgan, Gonzales and Wyatt",Stacymouth,Credit Card
1057,5/8/2025,916.66,entertainment,Debit,"Boyd, Lee and Brown",Patelberg,Debit Card
1057,6/14/2025,2195.38,salary,Credit,"Robinson, Cunningham and Chapman",West Karenbury,Credit Card
1057,4/3/2025,318.51,entertainment,Debit,Mills Inc,Madisonburgh,Credit Card
1057,4/10/2025,117.39,rent,Debit,Hicks Ltd,East Richardport,Credit Card
1057,5/8/2025,1851.41,salary,Credit,Brown PLC,South Laura,Debit Card
1058,5/23/2025,2996.73,rent,Debit,Barnes-Torres,Morrisonshire,Credit Card
1058,5/7/2025,1490.82,entertainment,Debit,Leach-Walker,Hectorborough,ACH
1058,5/18/2025,1994.28,travel,Debit,Powell Ltd,Mccartytown,ACH
1058,4/3/2025,2626.01,travel,Debit,Potter-Smith,Crystalchester,ACH
1058,3/24/2025,1271.07,entertainment,Debit,Johnston-Smith,Mirandafurt,Credit Card
1058,5/4/2025,410.78,rent,Debit,Arias-Ruiz,North Christophermouth,ACH
1058,3/30/2025,214.8,salary,Credit,Richardson-Nunez,Thomasmouth,ACH
1058,5/2/2025,-190.66,salary,Credit,"Luna, Miller and Mcmahon",Lovemouth,Debit Card
1058,4/14/2025,2675.12,travel,Debit,Haney-Simon,Piercemouth,Credit Card
1058,5/7/2025,2766.2,utilities,Debit,Mccormick LLC,Devinville,Debit Card
1058,5/3/2025,1508.67,utilities,Debit,Bell-Schneider,Conradchester,Credit Card
1058,3/23/2025,639.56,travel,Debit,"Morris, Hall and Downs",New Lauraport,Credit Card
1058,4/19/2025,2455.05,salary,Credit,Richardson LLC,West Bryanport,Debit Card
1058,4/22/2025,1118.9,groceries,Debit,Dominguez PLC,South Saraview,ACH
1058,4/14/2025,2345.19,groceries,Debit,"Ford, Richmond and Garcia",Williamberg,Credit Card
1058,4/10/2025,2305.3,utilities,Debit,Boyd and Sons,East Scottberg,Credit Card
1058,5/21/2025,2376.51,rent,Debit,Page LLC,New Joshuaborough,Debit Card
1058,5/4/2025,2807.96,travel,Debit,Keller-Spencer,Michaelton,ACH
1058,4/2/2025,1810.65,rent,Debit,Perez PLC,West Moniqueside,ACH
1058,4/27/2025,1680.8,travel,Debit,West LLC,Joshuaport,ACH
1059,6/16/2025,2129.6,salary,Credit,Watson and Sons,South Charles,Credit Card
1059,5/21/2025,1233.79,travel,Debit,Lewis-Goodman,East Joseph,Debit Card
1059,5/8/2025,-101.75,rent,Debit,Carrillo-Cruz,Darrellport,Debit Card
1059,6/1/2025,2560.23,travel,Debit,Allen PLC,Kariburgh,Debit Card
1059,4/9/2025,1624.51,groceries,Debit,Davis PLC,Port Diane,ACH
1059,3/21/2025,253.26,salary,Credit,Hansen-Berry,Hurleyville,Credit Card
1059,5/2/2025,577.75,salary,Credit,"Mckay, Hall and Young",Ericstad,Credit Card
1059,3/31/2025,1368.02,entertainment,Debit,"Lam, Lewis and Hunter",Campbellfurt,ACH
1059,5/14/2025,791.2,salary,Credit,Duran Group,Royview,Credit Card
1059,3/26/2025,1794.86,travel,Debit,Washington-Farley,Lake Johnview,ACH
1059,3/25/2025,-412.95,entertainment,Debit,Garza PLC,South Jennifer,Credit Card
1059,5/8/2025,519.99,rent,Debit,"Black, Bishop and Vega",Port Territown,ACH
1059,4/2/2025,-145.71,travel,Debit,Powell and Sons,Wilsonborough,Debit Card
1059,5/31/2025,2644.21,entertainment,Debit,"Bender, Jones and Hart",New Sarahhaven,Debit Card
1059,4/17/2025,2836.58,utilities,Debit,"Rojas, Davis and Aguilar",Port Justinton,Credit Card
1059,6/14/2025,1955.41,rent,Debit,"Lin, Vargas and Brown",East Michelleborough,Debit Card
1059,5/2/2025,-227.59,groceries,Debit,Moore LLC,Lisastad,Credit Card
1059,6/15/2025,471.42,rent,Debit,"Mcdonald, Anderson and Gordon",West Jonathanview,Debit Card
1059,4/12/2025,-59.83,utilities,Debit,Evans-Peterson,East Karinaside,Credit Card
1059,6/3/2025,1119.93,rent,Debit,"Rosales, Crane and Wallace",South Julieburgh,Credit Card
1060,4/12/2025,1707.46,groceries,Debit,Edwards-Cooper,Port James,Debit Card
1060,4/7/2025,1076.64,salary,Credit,Stanley Ltd,South Zachary,ACH
1060,3/27/2025,1421.02,groceries,Debit,Mcdonald Ltd,West Robert,Debit Card
1060,3/26/2025,825.39,utilities,Debit,"King, Miller and Peck",South Anthony,ACH
1060,3/31/2025,2623.86,rent,Debit,"Harding, Vasquez and Brown",South Mark,ACH
1060,4/4/2025,-375.5,rent,Debit,Wilson and Sons,South Emily,ACH
1060,4/17/2025,2287.28,entertainment,Debit,Harrison-Jensen,North Jo,Credit Card
1060,5/22/2025,603.98,groceries,Debit,Price-Lopez,Justinfurt,Credit Card
1060,6/4/2025,2219.36,rent,Debit,Campbell LLC,Rebeccafurt,Credit Card
1060,5/11/2025,291.87,salary,Credit,"Ford, Krueger and Maldonado",Franklinside,ACH
1060,6/16/2025,2845.47,groceries,Debit,Pena-Horn,New Nicoleside,Credit Card
1060,6/12/2025,2289.61,entertainment,Debit,Williams-Jacobson,Annchester,Debit Card
1060,4/22/2025,-400.47,groceries,Debit,"Harrison, Miller and Jones",Odonnellton,ACH
1060,5/12/2025,2404.41,entertainment,Debit,Brown Ltd,Port Cindy,ACH
1060,5/20/2025,1734.7,entertainment,Debit,"Gonzalez, Gonzales and Valencia",New Timothy,Credit Card
1060,4/20/2025,663.94,rent,Debit,Miller LLC,Meganstad,Debit Card
1060,5/27/2025,2117.19,salary,Credit,Adams PLC,West Jamesland,Debit Card
1060,4/2/2025,2380.61,rent,Debit,Jones-Franklin,Millermouth,Debit Card
1060,5/10/2025,2847.58,salary,Credit,Perez Inc,Shannonfort,Credit Card
1060,6/6/2025,1260.71,rent,Debit,Buck Ltd,Paulstad,Credit Card
1061,4/27/2025,1104.19,groceries,Debit,"Garcia, Fernandez and Dixon",Rodriguezview,ACH
1061,3/25/2025,2836.45,utilities,Debit,"Burns, Miller and Anderson",East Oliviashire,ACH
1061,5/7/2025,1981.8,travel,Debit,Salazar-Miller,West Allison,Credit Card
1061,3/29/2025,2727.86,travel,Debit,"Murphy, Smith and Rodriguez",North Joyce,ACH
1061,4/9/2025,647.4,entertainment,Debit,Nielsen PLC,Carolland,Credit Card
1061,5/25/2025,1137.53,utilities,Debit,Nelson LLC,Suttonview,Debit Card
1061,4/6/2025,314.43,travel,Debit,"Elliott, Snyder and Frey",Shawnview,Credit Card
1061,6/10/2025,755.54,entertainment,Debit,Joseph and Sons,Daryltown,Credit Card
1061,5/8/2025,1011.82,entertainment,Debit,Hubbard Inc,Fernandeztown,Debit Card
1061,5/26/2025,208.26,salary,Credit,"Swanson, Davis and Miller",Port Justin,Credit Card
1061,5/20/2025,-235.14,salary,Credit,"Fitzgerald, Mcbride and King",Cristianhaven,Credit Card
1061,5/26/2025,79.37,entertainment,Debit,"Macdonald, Taylor and Lowe",New Patricialand,ACH
1061,4/9/2025,496.23,salary,Credit,Hill-Garcia,Lake Robertstad,ACH
1061,5/12/2025,525.39,rent,Debit,Perkins Ltd,New Michael,Debit Card
1061,4/25/2025,2664.08,rent,Debit,Keller LLC,Jeffview,Credit Card
1061,4/3/2025,2027.01,travel,Debit,Moss LLC,Lake Tracey,Credit Card
1061,5/30/2025,842.97,travel,Debit,Carr-Martinez,West Roy,Debit Card
1061,5/19/2025,-64.08,salary,Credit,Schmidt-Nelson,Conleybury,ACH
1061,4/10/2025,2953.25,utilities,Debit,House-Robinson,South Michelle,Credit Card
1061,5/14/2025,829.68,travel,Debit,Stanton Group,Lindseyside,Credit Card
1062,5/24/2025,1271.53,groceries,Debit,Schaefer-Johnson,New Shelby,ACH
1062,5/26/2025,524.42,groceries,Debit,Jordan-Kennedy,Barronberg,Credit Card
1062,6/16/2025,1516.99,groceries,Debit,"Hernandez, Summers and Powell",Paulmouth,Credit Card
1062,6/3/2025,22.13,entertainment,Debit,Richmond-Kelley,Davidfurt,ACH
1062,4/9/2025,1581.64,entertainment,Debit,Lindsey Ltd,South Mary,Debit Card
1062,4/5/2025,1482.8,rent,Debit,"Gill, Ramirez and Barr",Perezhaven,Debit Card
1062,5/4/2025,2935.09,groceries,Debit,Casey Group,Brooksfurt,Debit Card
1062,4/23/2025,1564.94,rent,Debit,Lewis PLC,Brianview,Credit Card
1062,5/31/2025,2815.7,rent,Debit,Roberts-Pacheco,New Robin,Debit Card
1062,6/1/2025,721.62,travel,Debit,"Santiago, Carlson and Russell",East Hollyfort,ACH
1062,6/11/2025,1492.82,utilities,Debit,Johnson-Hayes,East Janiceburgh,Debit Card
1062,5/8/2025,570.39,utilities,Debit,"Page, Wolfe and Doyle",Lake Andrew,ACH
1062,4/6/2025,1489.52,groceries,Debit,Wilson-Braun,Floresstad,ACH
1062,5/14/2025,174.63,utilities,Debit,"Robinson, Nash and Madden",West Josestad,ACH
